X,Y,objectid,meterid,csment_dbo_parkingmeters_area,subarea,zone,config_name,latitude,longitude,shape
-118.505328227859,34.0201438375873,173,OCE0944,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020139,-118.505316,
-118.505326227953,34.0201418373342,174,OCE0946,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020137,-118.505314,
-118.505280228514,34.020101837552,175,OCE0948,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020097,-118.505268,
-118.505278228611,34.0200998372981,176,OCE0950,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020095,-118.505266,
-118.50523122835,34.0200608378852,177,OCE0952,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020056,-118.505219,
-118.505230227778,34.0200588379558,178,OCE0954,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020054,-118.505218,
-118.505183228641,34.0200198376182,179,OCE0956,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020015,-118.505171,
-118.505181228741,34.0200178373628,180,OCE0958,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.020013,-118.505169,
-118.505136228306,34.0199788376582,181,OCE0960,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019974,-118.505124,
-118.505134227952,34.0199778381102,182,OCE0962,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019973,-118.505122,
-118.505089228017,34.01993783768,183,OCE0964,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019933,-118.505077,
-118.505087228742,34.0199368372252,184,OCE0966,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019932,-118.505075,
-118.505040228662,34.0198978377383,185,OCE0968,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019893,-118.505028,
-118.505038228769,34.0198958374805,186,OCE0970,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019891,-118.505026,
-118.504990228629,34.019853837335,187,OCE0972,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019849,-118.504978,
-118.50498822828,34.0198528377846,188,OCE0974,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019848,-118.504976,
-118.504944227962,34.0198148372366,189,OCE0976,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.01981,-118.504932,
-118.504942228697,34.0198138376809,190,OCE0978,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019809,-118.50493,
-118.504896228539,34.0197738377576,191,OCE0980,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019769,-118.504884,
-118.504894228653,34.0197718374974,192,OCE0982,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019767,-118.504882,
-118.504847227673,34.0197328379403,193,OCE0984,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019728,-118.504835,
-118.504845228406,34.0197318374814,194,OCE0986,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019727,-118.504833,
-118.504799228339,34.0196918375214,195,OCE0988,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019687,-118.504787,
-118.504797228457,34.0196898372596,196,OCE0990,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019685,-118.504785,
-118.504764228581,34.019660837571,197,OCE0992,BEACH,900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019656,-118.504752,
-118.504294228227,34.0192598373902,198,OCE1000,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019255,-118.504282,
-118.503653228015,34.0190298376243,199,OCE1001,BEACH,1001 OCEAN AV,Beach Zone,$2.50/hr  30 min 9a-6p DAILY,34.019025,-118.503641,
-118.50429122797,34.0192578376932,200,OCE1002,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019253,-118.504279,
-118.503453227441,34.0188568375438,201,OCE1003,BEACH,1001 OCEAN AV,Beach Zone,$2.50/hr  30 min 9a-6p DAILY,34.018852,-118.503441,
-118.504243228571,34.0192158372523,202,OCE1004,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019211,-118.504231,
-118.504240228318,34.019213837554,203,OCE1006,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019209,-118.504228,
-118.504197228467,34.0191748372619,204,OCE1008,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.01917,-118.504185,
-118.504194227606,34.0191718377604,205,OCE1010,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019167,-118.504182,
-118.504146227498,34.0191338374045,206,OCE1012,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019129,-118.504134,
-118.504143227723,34.0191308378972,207,OCE1014,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019126,-118.504131,
-118.504097228456,34.0190928372798,208,OCE1016,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019088,-118.504085,
-118.50409422821,34.0190908375779,209,OCE1018,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019086,-118.504082,
-118.504051228021,34.0190528379423,210,OCE1020,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019048,-118.504039,
-118.504048227772,34.0190508373377,211,OCE1022,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019046,-118.504036,
-118.504003227777,34.0190108374109,212,OCE1024,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019006,-118.503991,
-118.504000227537,34.0190088377067,213,OCE1026,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.019004,-118.503988,
-118.503955228194,34.0189698375642,214,OCE1028,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018965,-118.503943,
-118.503951227557,34.0189678375275,215,OCE1030,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018963,-118.503939,
-118.503908227973,34.0189288380346,216,OCE1032,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018924,-118.503896,
-118.503905227603,34.0189248378177,217,OCE1034,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.01892,-118.503893,
-118.503858227688,34.0188878374862,218,OCE1036,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018883,-118.503846,
-118.503856227847,34.0188858372089,219,OCE1038,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018881,-118.503844,
-118.503811228165,34.0188478377211,220,OCE1040,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018843,-118.503799,
-118.503808228407,34.018844837304,221,OCE1042,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.01884,-118.503796,
-118.503758228227,34.018803837616,222,OCE1044,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018799,-118.503746,
-118.503755228472,34.0188008371975,223,OCE1046,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018796,-118.503743,
-118.503728227599,34.0187758375583,224,OCE1048,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018771,-118.503716,
-118.50370122747,34.0187538373238,225,OCE1050,BEACH,1000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.018749,-118.503689,
-118.5017742271,34.0174188377582,226,OCE1101,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017414,-118.501762,
-118.502222227089,34.0174918374019,227,OCE1102,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017487,-118.50221,
-118.50173422795,34.0173848375747,228,OCE1103,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.01738,-118.501722,
-118.502162228095,34.0174418371487,229,OCE1104,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017437,-118.50215,
-118.501684227498,34.0173438379417,230,OCE1105,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017339,-118.501672,
-118.502119227557,34.0174058373475,231,OCE1106,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017401,-118.502107,
-118.501633227139,34.017299837621,232,OCE1107,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017295,-118.501621,
-118.502061227779,34.0173548379396,233,OCE1108,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.01735,-118.502049,
-118.501584227086,34.0172568377871,234,OCE1109,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017252,-118.501572,
-118.502019227786,34.0173208371569,235,OCE1110,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017316,-118.502007,
-118.501533226911,34.0172148379344,236,OCE1111,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.01721,-118.501521,
-118.501962227918,34.0172688373455,237,OCE1112,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017264,-118.50195,
-118.501476227123,34.0171548376567,238,OCE1113,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.01715,-118.501464,
-118.501911227045,34.0172278374589,239,OCE1114,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017223,-118.501899,
-118.501467227566,34.0171408372129,240,OCE1115,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017136,-118.501455,
-118.501852227807,34.017179837915,241,OCE1116,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017175,-118.50184,
-118.501453227506,34.0170898377329,242,OCE1117,BEACH,1101 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017085,-118.501441,
-118.501758227151,34.0170978372266,243,OCE1118,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017093,-118.501746,
-118.501692227832,34.0170408378107,244,OCE1120,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017036,-118.50168,
-118.50165222731,34.0170078374119,245,OCE1122,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.017003,-118.50164,
-118.50158722742,34.0169508373921,246,OCE1124,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.016946,-118.501575,
-118.50153422762,34.0169048376174,247,OCE1126,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.0169,-118.501522,
-118.501507227011,34.0168818370972,248,OCE1128,BEACH,1100 OCEAN AV,Beach Zone,$2.50/hr 3 hr 8a-2a Daily,34.016877,-118.501495,
-118.490302224492,34.0070738374194,249,OCE1900,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.007069,-118.49029,
-118.490082224739,34.006803837434,250,OCE1901,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006799,-118.49007,
-118.490282225181,34.0070088367885,251,OCE1902,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.007004,-118.49027,
-118.490070224988,34.0067548372007,252,OCE1903,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00675,-118.490058,
-118.490270224649,34.0069608372818,253,OCE1904,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006956,-118.490258,
-118.490059224219,34.0067078370243,254,OCE1905,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006703,-118.490047,
-118.490249224927,34.0068758374329,255,OCE1906,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006871,-118.490237,
-118.490046224647,34.006654837128,256,OCE1907,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00665,-118.490034,
-118.490234224953,34.0068258369769,257,OCE1908,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006821,-118.490222,
-118.490037224841,34.0066088367428,258,OCE1909,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006604,-118.490025,
-118.490193225155,34.0066638370405,259,OCE1910,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006659,-118.490181,
-118.490024224499,34.0065638370763,260,OCE1911,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006559,-118.490012,
-118.490177225102,34.0066018366908,261,OCE1912,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006597,-118.490165,
-118.490012224777,34.0065098369205,262,OCE1913,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006505,-118.49,
-118.49016522513,34.0065548369762,263,OCE1914,BEACH,1900 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00655,-118.490153,
-118.489999224734,34.006499836673,264,OCE1915,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006495,-118.489987,
-118.489999224536,34.0065018371818,265,OCE1917,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006497,-118.489987,
-118.490016224401,34.0065558368724,266,OCE1919,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006551,-118.490004,
-118.490015225036,34.00655783693,267,OCE1921,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006553,-118.490003,
-118.490028224775,34.0066088372222,268,OCE1923,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006604,-118.490016,
-118.490029224823,34.006610837276,269,OCE1925,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006606,-118.490017,
-118.490033224745,34.0066648374551,270,OCE1927,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00666,-118.490021,
-118.490033224542,34.0066668370623,271,OCE1929,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006662,-118.490021,
-118.490046224708,34.0067138372368,272,OCE1931,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006709,-118.490034,
-118.490046225148,34.0067148370382,273,OCE1933,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00671,-118.490034,
-118.49006522495,34.0067698374215,274,OCE1935,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006765,-118.490053,
-118.490065224749,34.0067718370288,275,OCE1937,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006767,-118.490053,
-118.490077225141,34.0068198374568,276,OCE1939,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006815,-118.490065,
-118.490078224552,34.0068228373162,277,OCE1941,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006818,-118.490066,
-118.490089224504,34.0068728369042,278,OCE1943,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006868,-118.490077,
-118.490089224308,34.006874837413,279,OCE1945,BEACH,1901 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00687,-118.490077,
-118.490049224486,34.0061598367239,280,OCE2000,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006155,-118.490037,
-118.489930224077,34.0062098366847,281,OCE2001,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006205,-118.489918,
-118.490031224556,34.006093837151,282,OCE2002,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006089,-118.490019,
-118.489915224618,34.006157836584,283,OCE2003,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006153,-118.489903,
-118.490013224892,34.0060308369843,284,OCE2004,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006026,-118.490001,
-118.489902225023,34.0061068371826,285,OCE2005,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006102,-118.48989,
-118.490000225016,34.0059768372838,286,OCE2006,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005972,-118.489988,
-118.48988722513,34.0060488373601,287,OCE2007,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006044,-118.489875,
-118.489985224595,34.0059128368539,288,OCE2008,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005908,-118.489973,
-118.489874224481,34.005997837059,289,OCE2009,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005993,-118.489862,
-118.48996822464,34.0058558368511,290,OCE2010,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005851,-118.489956,
-118.48985922445,34.0059468367577,291,OCE2011,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005942,-118.489847,
-118.48995722425,34.0058068370609,292,OCE2012,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005802,-118.489945,
-118.489844224615,34.0058888369304,293,OCE2013,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005884,-118.489832,
-118.489937225071,34.0057408365765,294,OCE2014,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005736,-118.489925,
-118.489828224588,34.0058358365703,295,OCE2015,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005831,-118.489816,
-118.489921224541,34.0056818365108,296,OCE2016,BEACH,2000 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005677,-118.489909,
-118.489815224216,34.0057828366564,297,OCE2017,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005778,-118.489803,
-118.48980122427,34.0057288373885,298,OCE2019,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005724,-118.489789,
-118.489786224744,34.0056738369632,299,OCE2021,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005669,-118.489774,
-118.48977322486,34.0056218368467,300,OCE2023,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005617,-118.489761,
-118.48975922409,34.0055658370702,301,OCE2025,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005561,-118.489747,
-118.489746224683,34.0055618365145,302,OCE2027,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005557,-118.489734,
-118.48976122414,34.0056118370272,303,OCE2029,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005607,-118.489749,
-118.489761224373,34.0056148373372,304,OCE2031,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00561,-118.489749,
-118.489777224747,34.0056688366053,305,OCE2033,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005664,-118.489765,
-118.489777224335,34.005672836721,306,OCE2035,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005668,-118.489765,
-118.489791224881,34.0057208371702,307,OCE2037,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005716,-118.489779,
-118.489792224267,34.0057238370316,308,OCE2039,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005719,-118.48978,
-118.489806224824,34.0057718365777,309,OCE2041,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005767,-118.489794,
-118.489806224414,34.0057758366935,310,OCE2043,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005771,-118.489794,
-118.489821224589,34.0058248373936,311,OCE2045,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00582,-118.489809,
-118.489822224416,34.0058288370563,312,OCE2047,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005824,-118.48981,
-118.489834224529,34.0058768366042,313,OCE2049,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005872,-118.489822,
-118.489835224362,34.0058808371682,314,OCE2051,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005876,-118.489823,
-118.489848224732,34.0059288371631,315,OCE2053,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005924,-118.489836,
-118.489849224123,34.0059318370242,316,OCE2055,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005927,-118.489837,
-118.489864224584,34.005983837128,317,OCE2057,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005979,-118.489852,
-118.489865225059,34.0059868369845,318,OCE2059,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005982,-118.489853,
-118.489878224143,34.0060318366709,319,OCE2061,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006027,-118.489866,
-118.489879225062,34.0060358372302,320,OCE2063,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006031,-118.489867,
-118.489892224432,34.0060888371425,321,OCE2065,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006084,-118.48988,
-118.48989222467,34.0060918374525,322,OCE2067,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006087,-118.48988,
-118.489906224701,34.0061408367939,323,OCE2069,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006136,-118.489894,
-118.489907224541,34.0061448373573,324,OCE2071,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00614,-118.489895,
-118.48992022455,34.0061918366423,325,OCE2073,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006187,-118.489908,
-118.489921225035,34.0061948373999,326,OCE2075,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00619,-118.489909,
-118.48993122453,34.0062398366357,327,OCE2077,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006235,-118.489919,
-118.489932224372,34.006243837199,328,OCE2079,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006239,-118.48992,
-118.489946224458,34.0062928374376,329,OCE2081,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006288,-118.489934,
-118.489947224296,34.0062968370993,330,OCE2083,BEACH,2001 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.006292,-118.489935,
-118.489580224568,34.0051098371861,331,OCE2100,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005105,-118.489568,
-118.48933822491,34.0050768370016,332,OCE2101,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005072,-118.489326,
-118.489528223966,34.0050638371926,333,OCE2102,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005059,-118.489516,
-118.489290224948,34.0050298371108,334,OCE2103,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005025,-118.489278,
-118.489482224582,34.0050198367865,335,OCE2104,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.005015,-118.48947,
-118.489244224194,34.0049848368172,336,OCE2105,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00498,-118.489232,
-118.48943622438,34.0049738367605,337,OCE2106,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004969,-118.489424,
-118.489140224906,34.0048808370741,338,OCE2107,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004876,-118.489128,
-118.489396224518,34.004932836645,339,OCE2108,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004928,-118.489384,
-118.4890972239,34.0048408371066,340,OCE2109,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004836,-118.489085,
-118.489347223944,34.0048848365241,341,OCE2110,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.00488,-118.489335,
-118.488983224491,34.0047258366476,342,OCE2111,BEACH,2101 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004721,-118.488971,
-118.489301224542,34.0048378366412,343,OCE2112,BEACH,2100 OCEAN AV,Beach Zone,$2.50/hr  5 hr 9a-6p DAILY,34.004833,-118.489289,
